地区,日期,期次/发布日期,商品,规格,单位,价格,日变化,日变化率,月变化,月变化率,口径,采价点数,官方环比,来源链接
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,白葱,本地,元/500克,1.2,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,白葱,本地,元/500克,1.416,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,西芹,本地,元/500克,1.1,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,西芹,本地,元/500克,1.298,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,豆角,本地,元/500克,3,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,豆角,本地,元/500克,3.54,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,香芹,本地,元/500克,1.8,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,香芹,本地,元/500克,2.124,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,黄长豆芽,本地,元/500克,1.25,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,黄长豆芽,本地,元/500克,1.475,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,西红柿,本地,元/500克,1.3,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,西红柿,本地,元/500克,1.534,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,黄短豆芽,本地,元/500克,1.6,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,黄短豆芽,本地,元/500克,1.888,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,生菜,本地,元/500克,1.5,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,生菜,本地,元/500克,1.77,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,绿豆芽,本地,元/500克,1.25,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,绿豆芽,本地,元/500克,1.475,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,茼蒿,本地,元/500克,1.5,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,茼蒿,本地,元/500克,1.77,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,黄瓜,本地,元/500克,0.8,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,黄瓜,本地,元/500克,0.944,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,香菜,本地,元/500克,2,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,香菜,本地,元/500克,2.36,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,茭瓜,本地,元/500克,0.7,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,茭瓜,本地,元/500克,0.826,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,油菜,本地,元/500克,0.6,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,油菜,本地,元/500克,0.708,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,乳瓜,本地,元/500克,2,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,乳瓜,本地,元/500克,2.36,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,油麦菜,本地,元/500克,1.5,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,油麦菜,本地,元/500克,1.77,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,红薯,本地,元/500克,1.5,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,红薯,本地,元/500克,1.77,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,圆生菜,本地,元/500克,1.5,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,圆生菜,本地,元/500克,1.77,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,地瓜,本地,元/500克,1.5,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,地瓜,本地,元/500克,1.77,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,小白菜,本地,元/500克,1.2,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,小白菜,本地,元/500克,1.416,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,胡萝卜,本地,元/500克,0.9,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,胡萝卜,本地,元/500克,1.062,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,大娃娃菜,本地,元/500克,0.7,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,大娃娃菜,本地,元/500克,0.826,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,小娃娃菜,本地,元/500克,2.6,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,小娃娃菜,本地,元/500克,3.068,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,绿圆椒,本地,元/500克,1.8,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,绿圆椒,本地,元/500克,2.124,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,绿甘蓝,本地,元/500克,0.45,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,绿甘蓝,本地,元/500克,0.531,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,红椒,本地,元/500克,4.8,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,红椒,本地,元/500克,5.664,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,青椒,本地,元/500克,2.2,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,青椒,本地,元/500克,2.596,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,莲花菜,本地,元/500克,0.4,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,莲花菜,本地,元/500克,0.472,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,莲藕,本地,元/500克,2.8,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,莲藕,本地,元/500克,3.304,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,圆茄子,本地,元/500克,1.1,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,圆茄子,本地,元/500克,1.298,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,长茄子,本地,元/500克,1.2,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,长茄子,本地,元/500克,1.416,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,青梗菜花,本地,元/500克,2,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,青梗菜花,本地,元/500克,2.36,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,香芹,本地,元/500克,2,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,香芹,本地,元/500克,2.36,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,新蒜,本地,元/500克,3.2,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,新蒜,本地,元/500克,3.776,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,豆角,本地,元/500克,3.5,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,豆角,本地,元/500克,4.13,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,白皮干蒜,本地,元/500克,4,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,白皮干蒜,本地,元/500克,4.72,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,豇豆,本地,元/500克,4,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,豇豆,本地,元/500克,4.72,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,山药,本地,元/500克,4.5,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,山药,本地,元/500克,5.31,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,地冬瓜,本地,元/500克,0.5,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,地冬瓜,本地,元/500克,0.59,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,生姜,本地,元/500克,5,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,生姜,本地,元/500克,5.9,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,吊冬瓜,本地,元/500克,0.7,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,吊冬瓜,本地,元/500克,0.826,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,蒜苗,本地,元/500克,3.8,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,蒜苗,本地,元/500克,4.484,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,黄瓜,本地,元/500克,1.2,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,黄瓜,本地,元/500克,1.416,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,蒜苔,本地,元/500克,2.8,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,蒜苔,本地,元/500克,3.304,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
银川市,2026-05-20,2026.5.20四季鲜农产品综合市场蔬菜批发价格,茭瓜,本地,元/500克,1,,,,,四季鲜农产品综合市场蔬菜批发价格,1,,https://fgw.yinchuan.gov.cn/fzgggz/jgjc/202605/t20260520_5245405.htm
